index,TRIP_ID,RT_ID,RT_NAME,RT_VER,STP_NM,RT_ID_VER,RT_DIR,RT_GRP,RT_GRP_NUM,RT_STP_NUM,RT_NUM_STPS,ROUTE_ID,V_ID,STP_ARV_TM,DATA_TYPE,NXT_STP_NM,DTS_2_NXT_STP,STP_ARV_DTTM
60,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Meyerside Dr at Tomken Rd,18_2,South,dixie,473,60,78,18-345,1105,1716443162.0,IE,Tomken Rd at Tristar Dr,0.31,2024-05-23 01:46:02-04:00
62,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Tomken Rd at Tristar Dr,18_2,South,dixie,473,61,78,18-345,1105,1716443180.0,CE,Tomken Rd at Courtneypark Dr,0.3,2024-05-23 01:46:20-04:00
61,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Tomken Rd at Courtneypark Dr,18_2,South,dixie,473,62,78,18-345,1105,1716443198.0,IE,Courtneypark Dr btwn Tomken Rd and Shawson Dr,0.34,2024-05-23 01:46:38-04:00
63,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Courtneypark Dr btwn Tomken Rd and Shawson Dr,18_2,South,dixie,473,63,78,18-345,1105,1716443222.0,CE,Courtneypark Dr e/of Shawson Dr,0.21,2024-05-23 01:47:02-04:00
62,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Courtneypark Dr e/of Shawson Dr,18_2,South,dixie,473,64,78,18-345,1105,1716443260.0,IE,Courtneypark Dr at Vipond Dr,0.22,2024-05-23 01:47:40-04:00
64,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Courtneypark Dr at Vipond Dr,18_2,South,dixie,473,65,78,18-345,1105,1716443304.0,CE,Courtneypark Dr at Ordan Dr,0.37,2024-05-23 01:48:24-04:00
65,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Courtneypark Dr at Ordan Dr,18_2,South,dixie,473,66,78,18-345,1105,1716443337.0,CE,Courtneypark Dr e/of Dixie Rd,0.27,2024-05-23 01:48:57-04:00
66,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Courtneypark Dr e/of Dixie Rd,18_2,South,dixie,473,67,78,18-345,1105,1716443381.0,CE,Courtneypark Dr at Van Deemter Crt,0.36,2024-05-23 01:49:41-04:00
63,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Courtneypark Dr at Van Deemter Crt,18_2,South,dixie,473,68,78,18-345,1105,1716443407.0,IE,Courtneypark Dr at 1750 Courtneypark Dr,0.24,2024-05-23 01:50:07-04:00
67,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Courtneypark Dr at 1750 Courtneypark Dr,18_2,South,dixie,473,69,78,18-345,1105,1716443430.0,CE,Courtneypark Dr at 1820 Courtneypark Dr,0.18,2024-05-23 01:50:30-04:00
64,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Courtneypark Dr at 1820 Courtneypark Dr,18_2,South,dixie,473,70,78,18-345,1105,1716443460.0,IE,Courtneypark Dr w/of Netherhart Rd,0.39,2024-05-23 01:51:00-04:00
68,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Courtneypark Dr w/of Netherhart Rd,18_2,South,dixie,473,71,78,18-345,1105,1716443482.0,CE,Netherhart Rd n/of Bonhill Rd,0.19,2024-05-23 01:51:22-04:00
69,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Netherhart Rd n/of Bonhill Rd,18_2,South,dixie,473,72,78,18-345,1105,1716443515.0,CE,Meyerside Dr w/of Netherhart Rd,0.3,2024-05-23 01:51:55-04:00
65,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Meyerside Dr w/of Netherhart Rd,18_2,South,dixie,473,73,78,18-345,1105,1716443559.0,IE,Meyerside Dr at 1795 Meyerside Dr,0.2,2024-05-23 01:52:39-04:00
70,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Meyerside Dr at 1795 Meyerside Dr,18_2,South,dixie,473,74,78,18-345,1105,1716443592.0,CE,Meyerside Dr at 1715 Meyerside Dr,0.2,2024-05-23 01:53:12-04:00
66,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Meyerside Dr at 1715 Meyerside Dr,18_2,South,dixie,473,75,78,18-345,1105,1716443626.0,IE,Meyerside Dr at 1675 Meyerside Dr,0.19,2024-05-23 01:53:46-04:00
71,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Meyerside Dr at 1675 Meyerside Dr,18_2,South,dixie,473,76,78,18-345,1105,1716443660.0,CE,Meyerside Dr at Bonhill Rd,0.35,2024-05-23 01:54:20-04:00
72,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Meyerside Dr at Bonhill Rd,18_2,South,dixie,473,77,78,18-345,1105,1716443678.0,CE,Meyerside Dr at Dixie Rd,0.19,2024-05-23 01:54:38-04:00
67,23922935-240429-MULTI-Weekday-01,18,Dixie,2,Meyerside Dr at Dixie Rd,18_2,South,dixie,473,78,78,18-345,1105,1716443696.0,IE,--,0.0,2024-05-23 01:54:56-04:00
68,23922989-240429-MULTI-Weekday-01,8,Centre,1,Centre St N n/of Beech St,8_1,East,centre,521,24,49,8-345,2106,1716436968.0,IE,Centre St N n/of Vodden St E,0.21,2024-05-23 00:02:48-04:00
69,23922989-240429-MULTI-Weekday-01,8,Centre,1,Centre St N n/of Vodden St E,8_1,East,centre,521,25,49,8-345,2106,1716437003.0,IE,Centre St N n/of Tolton (Sr. John A. McDonald PS),0.21,2024-05-23 00:03:23-04:00
73,23922989-240429-MULTI-Weekday-01,8,Centre,1,Centre St N n/of Tolton (Sr. John A. McDonald PS),8_1,East,centre,521,26,49,8-345,2106,1716437080.0,CE,Centre St N opp Prouse Dr,0.47,2024-05-23 00:04:40-04:00
70,23922989-240429-MULTI-Weekday-01,8,Centre,1,Centre St N opp Prouse Dr,8_1,East,centre,521,27,49,8-345,2106,1716437115.0,IE,Centre St N n/of Williams Pky E,0.25,2024-05-23 00:05:15-04:00
74,23922989-240429-MULTI-Weekday-01,8,Centre,1,Centre St N n/of Williams Pky E,8_1,East,centre,521,28,49,8-345,2106,1716437143.0,CE,Centre St N at Claypine Trail,0.27,2024-05-23 00:05:43-04:00
75,23922989-240429-MULTI-Weekday-01,8,Centre,1,Centre St N at Claypine Trail,8_1,East,centre,521,29,49,8-345,2106,1716437169.0,CE,Centre St N at Blackthorn Lane (N),0.25,2024-05-23 00:06:09-04:00
71,23922989-240429-MULTI-Weekday-01,8,Centre,1,Centre St N at Blackthorn Lane (N),8_1,East,centre,521,30,49,8-345,2106,1716437195.0,IE,Centre St N opp Foster Cres,0.17,2024-05-23 00:06:35-04:00
76,23922989-240429-MULTI-Weekday-01,8,Centre,1,Centre St N opp Foster Cres,8_1,East,centre,521,31,49,8-345,2106,1716437212.0,CE,Centre St N at Kennedy Rd N,0.23,2024-05-23 00:06:52-04:00
72,23922989-240429-MULTI-Weekday-01,8,Centre,1,Centre St N at Kennedy Rd N,8_1,East,centre,521,32,49,8-345,2106,1716437224.0,IE,Rutherford Rd N e/of Kennedy Rd N,0.12,2024-05-23 00:07:04-04:00
77,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd N e/of Kennedy Rd N,8_1,East,centre,521,33,49,8-345,2106,1716437266.0,CE,Rutherford Rd at Weybridge Trail (W),0.19,2024-05-23 00:07:46-04:00
78,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd at Weybridge Trail (W),8_1,East,centre,521,34,49,8-345,2106,1716437304.0,CE,Rutherford Rd N opp Wikander Way,0.17,2024-05-23 00:08:24-04:00
73,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd N opp Wikander Way,8_1,East,centre,521,35,49,8-345,2106,1716437331.0,IE,Rutherford Rd at Weybridge Trail (E),0.22,2024-05-23 00:08:51-04:00
79,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd at Weybridge Trail (E),8_1,East,centre,521,36,49,8-345,2106,1716437376.0,CE,Rutherford Rd N s/of Williams Pky E,0.31,2024-05-23 00:09:36-04:00
74,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd N s/of Williams Pky E,8_1,East,centre,521,37,49,8-345,2106,1716437408.0,IE,Rutherford Rd N at Bruce Beer Dr (S),0.42,2024-05-23 00:10:08-04:00
75,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd N at Bruce Beer Dr (S),8_1,East,centre,521,38,49,8-345,2106,1716437483.0,IE,Rutherford Rd N opp Century Gardens Park,0.18,2024-05-23 00:11:23-04:00
80,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd N opp Century Gardens Park,8_1,East,centre,521,39,49,8-345,2106,1716437503.0,CE,Rutherford Rd N at Vodden St E,0.19,2024-05-23 00:11:43-04:00
81,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd N at Vodden St E,8_1,East,centre,521,40,49,8-345,2106,1716437544.0,CE,Rutherford Rd N at Reigate Ave,0.39,2024-05-23 00:12:24-04:00
76,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd N at Reigate Ave,8_1,East,centre,521,41,49,8-345,2106,1716437563.0,IE,Rutherford Rd N at Madoc Dr,0.25,2024-05-23 00:12:43-04:00
77,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd N at Madoc Dr,8_1,East,centre,521,42,49,8-345,2106,1716437612.0,IE,Rutherford Rd n/of Archdekin Dr,0.31,2024-05-23 00:13:32-04:00
78,23922989-240429-MULTI-Weekday-01,8,Centre,1,Rutherford Rd n/of Archdekin Dr,8_1,East,centre,521,43,49,8-345,2106,1716437649.0,IE,--,0.0,2024-05-23 00:14:09-04:00
79,23923376-240429-MULTI-Weekday-01,51,Hereford,2,McMurchy - Zum Steeles Station Stop WB,51_2,West,hereford,513,2,29,51-345,1814,1716437067.0,IE,Sheridan College Term - 3/3A/4/4A/11/51/511/104 WB,0.63,2024-05-23 00:04:27-04:00
83,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Sheridan College Term - 3/3A/4/4A/11/51/511/104 WB,51_2,West,hereford,513,3,29,51-345,1814,1716437205.0,CE,Steeles Ave W at Tait Blvd,0.53,2024-05-23 00:06:45-04:00
80,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Steeles Ave W at Tait Blvd,51_2,West,hereford,513,4,29,51-345,1814,1716437369.0,IE,Steeles Ave W at Beaconsfield walkway,0.69,2024-05-23 00:09:29-04:00
81,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Steeles Ave W at Beaconsfield walkway,51_2,West,hereford,513,5,29,51-345,1814,1716437477.0,IE,Chinguacousy - Zum Steeles Station Stop WB,0.4,2024-05-23 00:11:17-04:00
82,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Chinguacousy - Zum Steeles Station Stop WB,51_2,West,hereford,513,6,29,51-345,1814,1716437522.0,IE,Steeles Ave W w/of James Potter Dr,0.33,2024-05-23 00:12:02-04:00
84,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Steeles Ave W w/of James Potter Dr,51_2,West,hereford,513,7,29,51-345,1814,1716437594.0,CE,Steeles Ave W at Polonia Ave,0.27,2024-05-23 00:13:14-04:00
83,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Steeles Ave W at Polonia Ave,51_2,West,hereford,513,8,29,51-345,1814,1716437681.0,IE,Steeles Ave at Churchville Rd,0.24,2024-05-23 00:14:41-04:00
84,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Steeles Ave at Churchville Rd,51_2,West,hereford,513,9,29,51-345,1814,1716437761.0,IE,Financial Dr s/of Steeles Ave W,1.17,2024-05-23 00:16:01-04:00
85,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Financial Dr s/of Steeles Ave W,51_2,West,hereford,513,10,29,51-345,1814,1716437875.0,IE,Financial Dr n/of Coastline Dr,0.14,2024-05-23 00:17:55-04:00
85,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Financial Dr n/of Coastline Dr,51_2,West,hereford,513,11,29,51-345,1814,1716437920.0,CE,Financial Dr btwn Coastline Dr & Seapines St,0.22,2024-05-23 00:18:40-04:00
86,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Financial Dr btwn Coastline Dr & Seapines St,51_2,West,hereford,513,12,29,51-345,1814,1716437977.0,CE,Financial Dr n/of Seapines St,0.27,2024-05-23 00:19:37-04:00
86,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Financial Dr n/of Seapines St,51_2,West,hereford,513,13,29,51-345,1814,1716438005.0,IE,Financial Dr at Hallstone Rd,0.21,2024-05-23 00:20:05-04:00
87,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Financial Dr at Hallstone Rd,51_2,West,hereford,513,14,29,51-345,1814,1716438048.0,CE,Financial Dr btwn Hallstone & 407 ETR,0.29,2024-05-23 00:20:48-04:00
87,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Financial Dr btwn Hallstone & 407 ETR,51_2,West,hereford,513,15,29,51-345,1814,1716438080.0,IE,Financial Dr s/of Westbridge Dr,1.1,2024-05-23 00:21:20-04:00
88,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Financial Dr s/of Westbridge Dr,51_2,West,hereford,513,16,29,51-345,1814,1716438192.0,IE,Financial Dr at Meadowvale Blvd,0.21,2024-05-23 00:23:12-04:00
88,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Financial Dr at Meadowvale Blvd,51_2,West,hereford,513,17,29,51-345,1814,1716438207.0,CE,Financial Dr at Derry Rd,0.33,2024-05-23 00:23:27-04:00
89,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Financial Dr at Derry Rd,51_2,West,hereford,513,18,29,51-345,1814,1716438217.0,CE,Derry Rd W & Mississauga Rd,0.22,2024-05-23 00:23:37-04:00
89,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Derry Rd W & Mississauga Rd,51_2,West,hereford,513,19,29,51-345,1814,1716438226.0,IE,Mississauga Rd at Meadowvale Blvd,0.29,2024-05-23 00:23:46-04:00
90,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Mississauga Rd at Meadowvale Blvd,51_2,West,hereford,513,20,29,51-345,1814,1716438294.0,CE,Mississauga Rd at 7333 Mississauga Rd (GSK Bldg),0.31,2024-05-23 00:24:54-04:00
90,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Mississauga Rd at 7333 Mississauga Rd (GSK Bldg),51_2,West,hereford,513,21,29,51-345,1814,1716438358.0,IE,Hereford St w/of Mississauga Rd,1.15,2024-05-23 00:25:58-04:00
91,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Hereford St w/of Mississauga Rd,51_2,West,hereford,513,22,29,51-345,1814,1716438503.0,IE,Hereford St s/of Ironbridge Rd,0.24,2024-05-23 00:28:23-04:00
91,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Hereford St s/of Ironbridge Rd,51_2,West,hereford,513,23,29,51-345,1814,1716438516.0,CE,Hereford St w/of President's Choice Cir (Loblaws),0.17,2024-05-23 00:28:36-04:00
92,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Hereford St w/of President's Choice Cir (Loblaws),51_2,West,hereford,513,24,29,51-345,1814,1716438543.0,CE,Hereford St btwn President's Choice Cir & Edgeware,0.33,2024-05-23 00:29:03-04:00
92,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Hereford St btwn President's Choice Cir & Edgeware,51_2,West,hereford,513,25,29,51-345,1814,1716438562.0,IE,Hereford St s/of Edgeware Rd,0.2,2024-05-23 00:29:22-04:00
93,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Hereford St s/of Edgeware Rd,51_2,West,hereford,513,26,29,51-345,1814,1716438576.0,IE,Hereford St n/of Edgeware Rd,0.34,2024-05-23 00:29:36-04:00
93,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Hereford St n/of Edgeware Rd,51_2,West,hereford,513,27,29,51-345,1814,1716438620.0,CE,Hereford St btwn Edgeware Rd & Steeles Ave,0.23,2024-05-23 00:30:20-04:00
94,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Hereford St btwn Edgeware Rd & Steeles Ave,51_2,West,hereford,513,28,29,51-345,1814,1716438686.0,IE,Hereford St s/of Steeles Ave,0.27,2024-05-23 00:31:26-04:00
95,23923376-240429-MULTI-Weekday-01,51,Hereford,2,Hereford St s/of Steeles Ave,51_2,West,hereford,513,29,29,51-345,1814,1716438734.0,IE,--,0.0,2024-05-23 00:32:14-04:00
96,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Mississauga Road - Zum Steeles Station Stop EB,51_1,East,hereford,513,3,16,51-345,1814,1716438807.0,IE,Financial - Zum Steeles Station Stop EB,0.73,2024-05-23 00:33:27-04:00
97,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Financial - Zum Steeles Station Stop EB,51_1,East,hereford,513,4,16,51-345,1814,1716438917.0,IE,Steeles Ave W at Churchville Rd,0.97,2024-05-23 00:35:17-04:00
98,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Steeles Ave W at Churchville Rd,51_1,East,hereford,513,5,16,51-345,1814,1716439025.0,IE,Steeles Ave opp Polonia Ave,0.27,2024-05-23 00:37:05-04:00
94,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Steeles Ave opp Polonia Ave,51_1,East,hereford,513,6,16,51-345,1814,1716439051.0,CE,Steeles Ave W at Clementine Dr,0.29,2024-05-23 00:37:31-04:00
95,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Steeles Ave W at Clementine Dr,51_1,East,hereford,513,7,16,51-345,1814,1716439072.0,CE,Steeles Ave btwn Clementine Dr and Mavis Rd,0.23,2024-05-23 00:37:52-04:00
99,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Steeles Ave btwn Clementine Dr and Mavis Rd,51_1,East,hereford,513,8,16,51-345,1814,1716439096.0,IE,Mavis - Zum Steeles Station Stop EB,0.29,2024-05-23 00:38:16-04:00
96,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Mavis - Zum Steeles Station Stop EB,51_1,East,hereford,513,9,16,51-345,1814,1716439155.0,CE,Steeles Ave W btwn Mavis Rd & Windmill Blvd,0.31,2024-05-23 00:39:15-04:00
100,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Steeles Ave W btwn Mavis Rd & Windmill Blvd,51_1,East,hereford,513,10,16,51-345,1814,1716439210.0,IE,Steeles Ave W at Windmill Blvd,0.53,2024-05-23 00:40:10-04:00
97,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Steeles Ave W at Windmill Blvd,51_1,East,hereford,513,11,16,51-345,1814,1716439272.0,CE,Steeles Ave W at McLaughlin Rd S,0.4,2024-05-23 00:41:12-04:00
98,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Steeles Ave W at McLaughlin Rd S,51_1,East,hereford,513,12,16,51-345,1814,1716439307.0,CE,Sheridan College Terminal - 11/51/511/511C EB,0.23,2024-05-23 00:41:47-04:00
99,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Sheridan College Terminal - 11/51/511/511C EB,51_1,East,hereford,513,13,16,51-345,1814,1716439307.0,CE,Steeles Ave W e/of McLaughlin Rd S (Sheridan Ent),0.0,2024-05-23 00:41:47-04:00
100,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Steeles Ave W e/of McLaughlin Rd S (Sheridan Ent),51_1,East,hereford,513,14,16,51-345,1814,1716439404.0,CE,Malta - Zum Steeles Station Stop EB,0.62,2024-05-23 00:43:24-04:00
101,23923377-240429-MULTI-Weekday-01,51,Hereford,1,Malta - Zum Steeles Station Stop EB,51_1,East,hereford,513,15,16,51-345,1814,1716439486.0,IE,--,0.0,2024-05-23 00:44:46-04:00
102,23923423-240429-MULTI-Weekday-01,54,County Court,1,County Court Blvd opp Turtlecreek Blvd,54_1,Clockwise,county-court,2054,2,25,54-345,810,1716438797.0,IE,County Court Blvd opp Seminole Dr,0.24,2024-05-23 00:33:17-04:00
103,23923423-240429-MULTI-Weekday-01,54,County Court,1,County Court Blvd opp Seminole Dr,54_1,Clockwise,county-court,2054,3,25,54-345,810,1716438829.0,IE,--,0.0,2024-05-23 00:33:49-04:00
104,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at 7655 Bramalea Rd,15_1,North,bramalea,470,8,50,15-345,2107,1716440044.0,IE,Bramalea GO Station - Route 15/15A NB Stop,1.18,2024-05-23 00:54:04-04:00
105,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea GO Station - Route 15/15A NB Stop,15_1,North,bramalea,470,9,50,15-345,2107,1716440169.0,IE,Bramalea Rd n/of Steeles Ave E,0.42,2024-05-23 00:56:09-04:00
101,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Steeles Ave E,15_1,North,bramalea,470,10,50,15-345,2107,1716440228.0,CE,Bramalea Rd at East Dr,0.19,2024-05-23 00:57:08-04:00
106,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at East Dr,15_1,North,bramalea,470,11,50,15-345,2107,1716440357.0,IE,Bramalea Rd n/of East Dr,0.19,2024-05-23 00:59:17-04:00
102,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of East Dr,15_1,North,bramalea,470,12,50,15-345,2107,1716440410.0,CE,Bramalea Rd n/of Dearbourne Blvd,0.2,2024-05-23 01:00:10-04:00
107,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Dearbourne Blvd,15_1,North,bramalea,470,13,50,15-345,2107,1716440460.0,IE,Bramalea Rd opp Alexandria Gate,0.3,2024-05-23 01:01:00-04:00
103,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd opp Alexandria Gate,15_1,North,bramalea,470,14,50,15-345,2107,1716440489.0,CE,Bramalea Rd opp Algonquin Blvd,0.37,2024-05-23 01:01:29-04:00
104,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd opp Algonquin Blvd,15_1,North,bramalea,470,15,50,15-345,2107,1716440510.0,CE,Bramalea Rd at Balmoral Dr,0.27,2024-05-23 01:01:50-04:00
108,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Balmoral Dr,15_1,North,bramalea,470,16,50,15-345,2107,1716440533.0,IE,Bramalea Rd at Clark Blvd,0.66,2024-05-23 01:02:13-04:00
109,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Clark Blvd,15_1,North,bramalea,470,17,50,15-345,2107,1716440577.0,IE,Knightsbridge Rd w/of Bramalea Rd,0.33,2024-05-23 01:02:57-04:00
110,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd w/of Bramalea Rd,15_1,North,bramalea,470,18,50,15-345,2107,1716440610.0,IE,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,0.31,2024-05-23 01:03:30-04:00
111,23923679-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,15_1,North,bramalea,470,19,50,15-345,2107,1716440664.0,IE,--,0.0,2024-05-23 01:04:24-04:00
112,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd n/of Countryside Dr,15_2,South,bramalea,470,3,49,15-345,2107,1716437069.0,IE,Countryside Dr w/of Bramalea Rd,0.06,2024-05-23 00:04:29-04:00
105,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Countryside Dr w/of Bramalea Rd,15_2,South,bramalea,470,4,49,15-345,2107,1716437078.0,CE,Countryside Dr opp Everingham Cir,0.23,2024-05-23 00:04:38-04:00
106,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Countryside Dr opp Everingham Cir,15_2,South,bramalea,470,5,49,15-345,2107,1716437085.0,CE,Countryside Dr e/of Fairservice Dr,0.19,2024-05-23 00:04:45-04:00
107,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Countryside Dr e/of Fairservice Dr,15_2,South,bramalea,470,6,49,15-345,2107,1716437100.0,CE,Fernforest Dr s/of Abitibi Lake Dr,0.41,2024-05-23 00:05:00-04:00
108,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Fernforest Dr s/of Abitibi Lake Dr,15_2,South,bramalea,470,7,49,15-345,2107,1716437106.0,CE,Fernforest Dr n/of Father Tobin Rd,0.16,2024-05-23 00:05:06-04:00
109,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Fernforest Dr n/of Father Tobin Rd,15_2,South,bramalea,470,8,49,15-345,2107,1716437116.0,CE,Father Tobin Rd at Fairservice Dr (w/of Bramalea),0.26,2024-05-23 00:05:16-04:00
110,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Father Tobin Rd at Fairservice Dr (w/of Bramalea),15_2,South,bramalea,470,9,49,15-345,2107,1716437134.0,CE,Bramalea Rd s/of Father Tobin Rd,0.46,2024-05-23 00:05:34-04:00
113,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Father Tobin Rd,15_2,South,bramalea,470,10,49,15-345,2107,1716437136.0,IE,Bramalea Rd btwn Father Tobin Rd & Dewside Dr,0.28,2024-05-23 00:05:36-04:00
111,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd btwn Father Tobin Rd & Dewside Dr,15_2,South,bramalea,470,11,49,15-345,2107,1716437173.0,CE,Bramalea Rd at Dewside Dr,0.24,2024-05-23 00:06:13-04:00
114,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Dewside Dr,15_2,South,bramalea,470,12,49,15-345,2107,1716437216.0,IE,Bramalea Rd at Sandalwood Pky E,0.48,2024-05-23 00:06:56-04:00
115,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Sandalwood Pky E,15_2,South,bramalea,470,13,49,15-345,2107,1716437263.0,IE,Bramalea Rd s/of Sandalwood Pky E,0.3,2024-05-23 00:07:43-04:00
112,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Sandalwood Pky E,15_2,South,bramalea,470,14,49,15-345,2107,1716437325.0,CE,Bramalea Rd at Black Forest Dr,0.25,2024-05-23 00:08:45-04:00
116,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Black Forest Dr,15_2,South,bramalea,470,15,49,15-345,2107,1716437401.0,IE,Bramalea Rd btwn Black Forest Dr & Peter Robertson,0.35,2024-05-23 00:10:01-04:00
113,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd btwn Black Forest Dr & Peter Robertson,15_2,South,bramalea,470,16,49,15-345,2107,1716437442.0,CE,Bramalea Rd at Peter Robertson Blvd,0.29,2024-05-23 00:10:42-04:00
117,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Peter Robertson Blvd,15_2,South,bramalea,470,17,49,15-345,2107,1716437491.0,IE,Bramalea Rd at Bovaird Dr E,0.31,2024-05-23 00:11:31-04:00
118,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Bovaird Dr E,15_2,South,bramalea,470,18,49,15-345,2107,1716437512.0,IE,Bramalea Rd s/of Bovaird Dr E,0.16,2024-05-23 00:11:52-04:00
114,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Bovaird Dr E,15_2,South,bramalea,470,19,49,15-345,2107,1716437580.0,CE,Bramalea Rd at Marlbourough St,0.39,2024-05-23 00:13:00-04:00
119,23923753-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Marlbourough St,15_2,South,bramalea,470,20,49,15-345,2107,1716437607.0,IE,Bramalea Rd s/of North Park Dr,0.42,2024-05-23 00:13:27-04:00
